ticket_serial,match_id,seat_number,price,status,stadium_serial,home_team,away_team,stadium_id,match_date,name,city,capacity
T5750,15,Section-2-Row-4-Seat-7,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5751,16,Section-3-Row-10-Seat-14,300,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5752,16,Section-4-Row-9-Seat-6,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5753,16,Section-3-Row-9-Seat-16,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5754,16,Section-4-Row-7-Seat-12,300,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5755,16,Section-2-Row-7-Seat-4,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5756,16,Section-5-Row-1-Seat-19,250,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5757,16,Section-1-Row-6-Seat-18,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5758,16,Section-3-Row-8-Seat-15,250,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5759,16,Section-1-Row-1-Seat-4,150,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5760,16,Section-4-Row-8-Seat-5,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5761,16,Section-2-Row-9-Seat-5,200,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5762,16,Section-5-Row-7-Seat-6,150,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5763,16,Section-2-Row-9-Seat-19,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5764,16,Section-2-Row-10-Seat-9,150,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5765,16,Section-4-Row-10-Seat-10,250,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5766,16,Section-3-Row-7-Seat-11,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5767,16,Section-3-Row-8-Seat-14,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5768,16,Section-3-Row-1-Seat-19,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5769,16,Section-2-Row-8-Seat-5,300,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5770,16,Section-2-Row-5-Seat-6,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5771,16,Section-3-Row-6-Seat-20,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5772,16,Section-2-Row-9-Seat-11,150,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5773,16,Section-5-Row-6-Seat-2,250,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5774,16,Section-1-Row-8-Seat-2,300,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5775,16,Section-5-Row-1-Seat-12,250,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5776,16,Section-1-Row-7-Seat-18,250,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5777,16,Section-2-Row-2-Seat-20,200,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5778,16,Section-3-Row-3-Seat-20,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5779,16,Section-3-Row-10-Seat-9,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5780,16,Section-1-Row-2-Seat-13,250,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5781,16,Section-4-Row-6-Seat-20,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5782,16,Section-5-Row-1-Seat-19,250,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5783,16,Section-3-Row-4-Seat-8,200,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5784,16,Section-3-Row-1-Seat-14,300,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5785,16,Section-2-Row-7-Seat-19,150,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5786,16,Section-2-Row-10-Seat-20,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5787,16,Section-4-Row-9-Seat-10,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5788,16,Section-4-Row-2-Seat-8,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5789,16,Section-5-Row-7-Seat-13,250,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5790,16,Section-2-Row-5-Seat-3,200,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5791,16,Section-2-Row-5-Seat-6,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5792,16,Section-1-Row-10-Seat-12,300,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5793,16,Section-2-Row-4-Seat-20,250,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5794,16,Section-2-Row-8-Seat-20,300,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5795,16,Section-4-Row-8-Seat-3,150,available,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5796,16,Section-2-Row-9-Seat-17,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5797,16,Section-2-Row-9-Seat-3,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5798,16,Section-3-Row-6-Seat-9,250,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5799,16,Section-2-Row-1-Seat-9,150,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5800,16,Section-4-Row-8-Seat-9,200,sold,S1002,Brazil,Morocco,2,2034-06-22 00:00,King Abdullah Sports City,Jeddah,62345
T5801,17,Section-5-Row-10-Seat-13,250,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5802,17,Section-5-Row-1-Seat-16,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5803,17,Section-2-Row-5-Seat-8,250,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5804,17,Section-4-Row-5-Seat-16,300,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5805,17,Section-3-Row-1-Seat-8,300,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5806,17,Section-1-Row-6-Seat-9,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5807,17,Section-4-Row-4-Seat-13,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5808,17,Section-3-Row-3-Seat-3,300,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5809,17,Section-5-Row-6-Seat-1,250,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5810,17,Section-1-Row-6-Seat-3,300,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5811,17,Section-4-Row-3-Seat-4,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5812,17,Section-4-Row-9-Seat-11,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5813,17,Section-3-Row-7-Seat-15,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5814,17,Section-5-Row-10-Seat-9,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5815,17,Section-3-Row-4-Seat-5,150,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5816,17,Section-5-Row-10-Seat-12,150,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5817,17,Section-2-Row-9-Seat-1,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5818,17,Section-5-Row-10-Seat-19,300,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5819,17,Section-4-Row-9-Seat-3,250,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5820,17,Section-4-Row-1-Seat-6,250,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5821,17,Section-1-Row-3-Seat-2,300,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5822,17,Section-1-Row-10-Seat-20,250,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5823,17,Section-1-Row-5-Seat-6,300,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5824,17,Section-1-Row-7-Seat-19,150,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5825,17,Section-1-Row-3-Seat-18,300,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5826,17,Section-3-Row-2-Seat-7,150,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5827,17,Section-1-Row-1-Seat-12,250,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5828,17,Section-4-Row-2-Seat-1,250,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5829,17,Section-4-Row-8-Seat-4,250,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5830,17,Section-1-Row-10-Seat-18,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5831,17,Section-2-Row-6-Seat-12,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5832,17,Section-2-Row-5-Seat-14,250,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5833,17,Section-2-Row-1-Seat-15,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5834,17,Section-4-Row-2-Seat-6,150,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5835,17,Section-4-Row-7-Seat-1,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5836,17,Section-4-Row-9-Seat-15,250,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5837,17,Section-3-Row-4-Seat-3,200,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5838,17,Section-4-Row-2-Seat-11,300,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5839,17,Section-3-Row-10-Seat-10,150,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5840,17,Section-1-Row-1-Seat-12,250,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5841,17,Section-3-Row-8-Seat-15,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5842,17,Section-1-Row-2-Seat-10,300,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5843,17,Section-5-Row-9-Seat-1,150,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5844,17,Section-5-Row-3-Seat-9,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5845,17,Section-3-Row-5-Seat-2,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5846,17,Section-5-Row-6-Seat-3,200,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5847,17,Section-2-Row-9-Seat-18,250,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5848,17,Section-4-Row-8-Seat-19,300,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5849,17,Section-3-Row-9-Seat-2,300,sold,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5850,17,Section-2-Row-10-Seat-8,300,available,S1001,South Korea,Mexico,1,2034-06-13 00:00,King Fahd Stadium,Riyadh,75000
T5851,18,Section-1-Row-4-Seat-15,200,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5852,18,Section-2-Row-4-Seat-20,250,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5853,18,Section-4-Row-8-Seat-11,200,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5854,18,Section-3-Row-3-Seat-10,200,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5855,18,Section-2-Row-4-Seat-18,250,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5856,18,Section-2-Row-4-Seat-11,200,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5857,18,Section-2-Row-6-Seat-12,200,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5858,18,Section-5-Row-2-Seat-9,200,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5859,18,Section-3-Row-9-Seat-3,250,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5860,18,Section-1-Row-6-Seat-5,300,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5861,18,Section-4-Row-2-Seat-11,300,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5862,18,Section-3-Row-9-Seat-13,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5863,18,Section-2-Row-4-Seat-5,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5864,18,Section-5-Row-9-Seat-5,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5865,18,Section-3-Row-7-Seat-15,150,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5866,18,Section-4-Row-7-Seat-4,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5867,18,Section-1-Row-1-Seat-10,250,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5868,18,Section-2-Row-4-Seat-4,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5869,18,Section-5-Row-8-Seat-8,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5870,18,Section-1-Row-7-Seat-17,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5871,18,Section-4-Row-1-Seat-19,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5872,18,Section-3-Row-1-Seat-1,250,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5873,18,Section-2-Row-2-Seat-6,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5874,18,Section-4-Row-7-Seat-15,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5875,18,Section-3-Row-3-Seat-7,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5876,18,Section-3-Row-1-Seat-17,150,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5877,18,Section-3-Row-10-Seat-4,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5878,18,Section-1-Row-6-Seat-14,300,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5879,18,Section-2-Row-7-Seat-10,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5880,18,Section-1-Row-6-Seat-8,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5881,18,Section-5-Row-4-Seat-13,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5882,18,Section-5-Row-6-Seat-8,200,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5883,18,Section-5-Row-5-Seat-19,150,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5884,18,Section-3-Row-6-Seat-18,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5885,18,Section-3-Row-1-Seat-18,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5886,18,Section-4-Row-7-Seat-15,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5887,18,Section-1-Row-8-Seat-9,300,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5888,18,Section-4-Row-8-Seat-17,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5889,18,Section-5-Row-6-Seat-18,150,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5890,18,Section-3-Row-2-Seat-8,200,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5891,18,Section-4-Row-3-Seat-18,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5892,18,Section-3-Row-8-Seat-16,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5893,18,Section-2-Row-2-Seat-3,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5894,18,Section-2-Row-10-Seat-1,150,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5895,18,Section-2-Row-10-Seat-15,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5896,18,Section-3-Row-8-Seat-16,300,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5897,18,Section-1-Row-9-Seat-7,250,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5898,18,Section-3-Row-6-Seat-4,150,sold,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5899,18,Section-1-Row-7-Seat-3,250,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5900,18,Section-1-Row-2-Seat-14,300,available,S1002,France,Germany,2,2034-07-08 00:00,King Abdullah Sports City,Jeddah,62345
T5901,19,Section-2-Row-1-Seat-9,150,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5902,19,Section-5-Row-1-Seat-20,200,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5903,19,Section-1-Row-5-Seat-9,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5904,19,Section-5-Row-5-Seat-20,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5905,19,Section-1-Row-3-Seat-14,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5906,19,Section-3-Row-1-Seat-19,150,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5907,19,Section-4-Row-5-Seat-11,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5908,19,Section-2-Row-6-Seat-19,150,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5909,19,Section-5-Row-7-Seat-6,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5910,19,Section-5-Row-8-Seat-7,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5911,19,Section-2-Row-2-Seat-10,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5912,19,Section-4-Row-1-Seat-18,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5913,19,Section-1-Row-8-Seat-12,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5914,19,Section-5-Row-6-Seat-3,300,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5915,19,Section-3-Row-5-Seat-4,300,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5916,19,Section-1-Row-5-Seat-12,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5917,19,Section-1-Row-9-Seat-16,200,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5918,19,Section-4-Row-10-Seat-3,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5919,19,Section-4-Row-7-Seat-4,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5920,19,Section-5-Row-9-Seat-17,200,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5921,19,Section-2-Row-1-Seat-2,150,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5922,19,Section-2-Row-7-Seat-10,150,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5923,19,Section-2-Row-4-Seat-1,200,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5924,19,Section-2-Row-3-Seat-13,200,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5925,19,Section-5-Row-8-Seat-18,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5926,19,Section-1-Row-2-Seat-11,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5927,19,Section-1-Row-8-Seat-19,200,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5928,19,Section-2-Row-6-Seat-15,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5929,19,Section-3-Row-9-Seat-11,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5930,19,Section-4-Row-10-Seat-17,200,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5931,19,Section-2-Row-3-Seat-10,200,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5932,19,Section-4-Row-7-Seat-11,150,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5933,19,Section-1-Row-10-Seat-7,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5934,19,Section-4-Row-1-Seat-14,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5935,19,Section-4-Row-2-Seat-17,250,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5936,19,Section-2-Row-1-Seat-19,150,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5937,19,Section-1-Row-9-Seat-12,150,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5938,19,Section-2-Row-7-Seat-6,250,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5939,19,Section-5-Row-8-Seat-18,300,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5940,19,Section-1-Row-3-Seat-17,150,available,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5941,19,Section-4-Row-6-Seat-11,150,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
T5942,19,Section-2-Row-4-Seat-6,150,sold,S1001,Brazil,Morocco,1,2034-06-30 00:00,King Fahd Stadium,Riyadh,75000
